년도,월,항공사(ICAO),항공사(IATA),항공사명,국제_국내,노선,국가,공항,도착_출발,정기_부정기,여객_화물,운항(편),유임승객(명),무임승객(명),환승객(명),직화물(kg),환적화물(kg),우편물(kg),수하물(kg)
2026년,01월,PAL,PR,필리핀항공,국제,동남아,필리핀,MNL,도착,정기,여객,62 ,12370 ,62 ,1247 ,39797 ,0 ,633 ,222216 
2026년,01월,PAL,PR,필리핀항공,국제,동남아,필리핀,MNL,도착,부정기,여객,1 ,88 ,1 ,0 ,0 ,0 ,0 ,1447 
2026년,01월,PAL,PR,필리핀항공,국제,동남아,필리핀,MNL,출발,정기,여객,62 ,12380 ,61 ,2286 ,134822 ,0 ,0 ,301421 
2026년,01월,PAL,PR,필리핀항공,국제,동남아,필리핀,TAG,도착,정기,여객,28 ,4337 ,11 ,4 ,0 ,0 ,0 ,51247 
2026년,01월,PAL,PR,필리핀항공,국제,동남아,필리핀,TAG,출발,정기,여객,29 ,4839 ,10 ,13 ,0 ,0 ,0 ,54984 
2026년,01월,PTA,WE,파라타항공,국제,일본,일본,KIX,도착,정기,여객,31 ,4537 ,15 ,0 ,0 ,0 ,0 ,49057 
2026년,01월,PTA,WE,파라타항공,국제,일본,일본,KIX,출발,정기,여객,31 ,4954 ,12 ,0 ,423 ,0 ,0 ,40856 
2026년,01월,PTA,WE,파라타항공,국제,일본,일본,NRT,도착,정기,여객,53 ,12842 ,19 ,1 ,55470 ,0 ,0 ,144420 
2026년,01월,PTA,WE,파라타항공,국제,일본,일본,NRT,출발,정기,여객,53 ,14296 ,19 ,0 ,131664 ,268739 ,0 ,128761 
2026년,01월,PTA,WE,파라타항공,국제,동남아,베트남,CXR,도착,정기,여객,18 ,2417 ,10 ,0 ,0 ,0 ,0 ,28602 
2026년,01월,PTA,WE,파라타항공,국제,동남아,베트남,CXR,출발,정기,여객,18 ,2463 ,9 ,2 ,0 ,0 ,0 ,23454 
2026년,01월,PTA,WE,파라타항공,국제,동남아,베트남,DAD,도착,정기,여객,31 ,6780 ,28 ,0 ,189433 ,1509 ,0 ,77064 
2026년,01월,PTA,WE,파라타항공,국제,동남아,베트남,DAD,출발,정기,여객,31 ,7826 ,39 ,1 ,11077 ,0 ,0 ,67419 
2026년,01월,PTA,WE,파라타항공,국제,동남아,베트남,PQC,도착,정기,여객,18 ,3071 ,24 ,0 ,0 ,0 ,0 ,36907 
2026년,01월,PTA,WE,파라타항공,국제,동남아,베트남,PQC,출발,정기,여객,18 ,3366 ,29 ,5 ,0 ,0 ,0 ,32712 
2026년,01월,QDA,QW,청도항공,국제,중국,중국,TAO,도착,정기,여객,29 ,4264 ,6 ,0 ,21091 ,0 ,0 ,51535 
2026년,01월,QDA,QW,청도항공,국제,중국,중국,TAO,출발,정기,여객,29 ,4682 ,4 ,19 ,2879 ,0 ,0 ,60796 
2026년,01월,QNT,HH,카놋샤크항공,국제,유럽,우즈베키스탄,TAS,도착,정기,여객,13 ,1879 ,38 ,3 ,0 ,0 ,0 ,62652 
2026년,01월,QNT,HH,카놋샤크항공,국제,유럽,우즈베키스탄,TAS,출발,정기,여객,13 ,2571 ,39 ,19 ,81956 ,0 ,0 ,92188 
2026년,01월,QTR,QR,카타르항공,국제,중동,카타르,DOH,도착,정기,화물,17 ,0 ,0 ,0 ,994345 ,0 ,846 ,0 
2026년,01월,QTR,QR,카타르항공,국제,중동,카타르,DOH,도착,정기,여객,34 ,10520 ,38 ,215 ,387572 ,0 ,10399 ,224069 
2026년,01월,QTR,QR,카타르항공,국제,중동,카타르,DOH,출발,정기,화물,17 ,0 ,0 ,0 ,1376205 ,0 ,3412 ,0 
2026년,01월,QTR,QR,카타르항공,국제,중동,카타르,DOH,출발,정기,여객,33 ,12267 ,37 ,191 ,304412 ,0 ,11486 ,304226 
2026년,01월,RBA,BI,로얄 브루나이 에어라인,국제,동남아,브루나이,BWN,도착,정기,여객,13 ,1353 ,20 ,8 ,8 ,0 ,83 ,19918 
2026년,01월,RBA,BI,로얄 브루나이 에어라인,국제,동남아,브루나이,BWN,출발,정기,여객,13 ,1778 ,20 ,6 ,11507 ,0 ,426 ,36944 
2026년,01월,RGM,MI,RGA-블랙스톤 항공,국제,동남아,베트남,SGN,도착,부정기,화물,0 ,0 ,0 ,0 ,914 ,0 ,0 ,0 
2026년,01월,RGM,MI,RGA-블랙스톤 항공,국제,동남아,인도네시아,BPN,도착,부정기,화물,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
2026년,01월,RGM,MI,RGA-블랙스톤 항공,국제,동남아,필리핀,CRK,도착,부정기,화물,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
2026년,01월,SAS,SK,스칸디나비안 항공,국제,유럽,덴마크,CPH,도착,정기,여객,13 ,2162 ,12 ,29 ,120842 ,0 ,0 ,37075 
2026년,01월,SAS,SK,스칸디나비안 항공,국제,유럽,덴마크,CPH,출발,정기,여객,13 ,2981 ,13 ,122 ,156664 ,0 ,0 ,61927 
2026년,01월,SIA,SQ,싱가폴항공,국제,동남아,싱가포르,SIN,도착,정기,화물,25 ,0 ,0 ,0 ,192979 ,0 ,0 ,0 
2026년,01월,SIA,SQ,싱가폴항공,국제,동남아,싱가포르,SIN,도착,정기,여객,104 ,26994 ,161 ,269 ,986887 ,0 ,24543 ,416864 
2026년,01월,SIA,SQ,싱가폴항공,국제,동남아,싱가포르,SIN,출발,정기,여객,104 ,33158 ,194 ,152 ,918780 ,0 ,18193 ,665287 
2026년,01월,SIA,SQ,싱가폴항공,국제,동남아,태국,BKK,도착,정기,화물,0 ,0 ,0 ,0 ,306125 ,0 ,0 ,0 
2026년,01월,SIA,SQ,싱가폴항공,국제,미주,미국,CVG,출발,정기,화물,25 ,0 ,0 ,0 ,775299 ,0 ,0 ,0 
2026년,01월,SWM,ZA,스카이앙코르항공,국제,동남아,캄보디아,KTI,도착,정기,여객,19 ,2584 ,12 ,0 ,510 ,0 ,0 ,32083 
2026년,01월,SWM,ZA,스카이앙코르항공,국제,동남아,캄보디아,KTI,출발,정기,여객,19 ,3107 ,35 ,0 ,4545 ,0 ,127 ,49484 
2026년,01월,TAX,XJ,타이에어아시아엑스,국제,동남아,태국,DMK,도착,정기,여객,31 ,7117 ,15 ,0 ,222097 ,0 ,0 ,77390 
2026년,01월,TAX,XJ,타이에어아시아엑스,국제,동남아,태국,DMK,출발,정기,여객,31 ,8490 ,22 ,16 ,216610 ,0 ,0 ,84150 
2026년,01월,TGW,TR,스쿠트항공,국제,동북아,대만,TPE,도착,정기,여객,0 ,10802 ,19 ,0 ,56387 ,0 ,20263 ,105941 
2026년,01월,TGW,TR,스쿠트항공,국제,동북아,대만,TPE,출발,정기,여객,0 ,11035 ,26 ,0 ,240698 ,0 ,0 ,156573 
2026년,01월,TGW,TR,스쿠트항공,국제,동남아,싱가포르,SIN,도착,정기,여객,44 ,3645 ,9 ,0 ,53536 ,0 ,4135 ,39249 
2026년,01월,TGW,TR,스쿠트항공,국제,동남아,싱가포르,SIN,출발,정기,여객,44 ,3987 ,8 ,0 ,78616 ,0 ,0 ,57153 
2026년,01월,THA,TG,타이항공,국제,동남아,태국,BKK,도착,정기,여객,82 ,22170 ,64 ,215 ,742696 ,0 ,167 ,405341 
2026년,01월,THA,TG,타이항공,국제,동남아,태국,BKK,출발,정기,여객,82 ,25009 ,76 ,89 ,754155 ,0 ,17140 ,505189 
2026년,01월,THY,TK,터키항공,국제,유럽,튀르키예,IST,도착,정기,화물,9 ,0 ,0 ,0 ,702836 ,0 ,0 ,0 
2026년,01월,THY,TK,터키항공,국제,유럽,튀르키예,IST,도착,정기,여객,49 ,13913 ,25 ,92 ,806980 ,0 ,4832 ,263269 
2026년,01월,THY,TK,터키항공,국제,유럽,튀르키예,IST,출발,정기,화물,9 ,0 ,0 ,0 ,702903 ,4110 ,0 ,0 
2026년,01월,THY,TK,터키항공,국제,유럽,튀르키예,IST,출발,정기,여객,49 ,14871 ,38 ,273 ,745857 ,0 ,0 ,329806 
2026년,01월,TLM,SL,타이라이언항공,국제,동북아,대만,TPE,출발,정기,여객,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
2026년,01월,TLM,SL,타이라이언항공,국제,동남아,태국,DMK,도착,정기,여객,18 ,2175 ,3 ,0 ,0 ,0 ,0 ,27094 
2026년,01월,TLM,SL,타이라이언항공,국제,동남아,태국,DMK,출발,정기,여객,18 ,2270 ,2 ,8 ,11255 ,0 ,0 ,26788 
2026년,01월,TTW,IT,타이거에어타이완,국제,동북아,대만,TPE,도착,정기,여객,31 ,5311 ,3 ,0 ,4863 ,0 ,1513 ,49311 
2026년,01월,TTW,IT,타이거에어타이완,국제,동북아,대만,TPE,출발,정기,여객,31 ,5253 ,3 ,0 ,24142 ,0 ,0 ,64777 
2026년,01월,TUA,T5,투르크메니스탄 항공,국제,유럽,투르크메니스탄,ASB,도착,정기,화물,3 ,0 ,0 ,0 ,25728 ,0 ,0 ,0 
2026년,01월,TUA,T5,투르크메니스탄 항공,국제,유럽,투르크메니스탄,ASB,도착,정기,여객,4 ,432 ,0 ,5 ,68178 ,0 ,1 ,8997 
2026년,01월,TUA,T5,투르크메니스탄 항공,국제,유럽,투르크메니스탄,ASB,출발,정기,화물,3 ,0 ,0 ,0 ,97022 ,0 ,0 ,0 
2026년,01월,TUA,T5,투르크메니스탄 항공,국제,유럽,투르크메니스탄,ASB,출발,정기,여객,4 ,351 ,3 ,2 ,76012 ,0 ,0 ,8659 
2026년,01월,TVJ,VZ,타이비엣젯항공,국제,동남아,태국,BKK,도착,정기,여객,31 ,4187 ,10 ,0 ,37831 ,0 ,0 ,49975 
2026년,01월,TVJ,VZ,타이비엣젯항공,국제,동남아,태국,BKK,출발,정기,여객,31 ,4642 ,11 ,28 ,0 ,0 ,0 ,59109 
2026년,01월,TWB,TW,티웨이항공,국내,한국,한국,CJU,도착,부정기,여객,1 ,178 ,0 ,0 ,0 ,0 ,0 ,921 
2026년,01월,TWB,TW,티웨이항공,국제,일본,일본,CTS,도착,정기,여객,31 ,8008 ,10 ,502 ,0 ,0 ,0 ,103861 
2026년,01월,TWB,TW,티웨이항공,국제,일본,일본,CTS,도착,부정기,여객,1 ,145 ,0 ,0 ,0 ,0 ,0 ,1720 
2026년,01월,TWB,TW,티웨이항공,국제,일본,일본,CTS,출발,정기,여객,31 ,8199 ,7 ,182 ,0 ,0 ,0 ,86318 
2026년,01월,TWB,TW,티웨이항공,국제,일본,일본,CTS,출발,부정기,여객,1 ,134 ,0 ,4 ,0 ,0 ,0 ,0 
2026년,01월,TWB,TW,티웨이항공,국제,일본,일본,FUK,도착,정기,여객,93 ,25897 ,143 ,395 ,0 ,0 ,0 ,275157 
2026년,01월,TWB,TW,티웨이항공,국제,일본,일본,FUK,도착,부정기,여객,15 ,2545 ,19 ,3 ,0 ,0 ,0 ,26353 
2026년,01월,TWB,TW,티웨이항공,국제,일본,일본,FUK,출발,정기,여객,93 ,26347 ,152 ,382 ,0 ,0 ,0 ,219394 
2026년,01월,TWB,TW,티웨이항공,국제,일본,일본,FUK,출발,부정기,여객,15 ,2620 ,18 ,0 ,0 ,0 ,0 ,20405 
2026년,01월,TWB,TW,티웨이항공,국제,일본,일본,HSG,도착,정기,여객,29 ,4849 ,10 ,29 ,0 ,0 ,0 ,44237 
2026년,01월,TWB,TW,티웨이항공,국제,일본,일본,HSG,출발,정기,여객,29 ,5207 ,13 ,30 ,0 ,0 ,0 ,34138 
2026년,01월,TWB,TW,티웨이항공,국제,일본,일본,KIX,도착,정기,여객,93 ,24075 ,33 ,827 ,129647 ,0 ,0 ,263545 
2026년,01월,TWB,TW,티웨이항공,국제,일본,일본,KIX,도착,부정기,여객,12 ,2141 ,4 ,29 ,0 ,0 ,0 ,22886 
2026년,01월,TWB,TW,티웨이항공,국제,일본,일본,KIX,출발,정기,여객,93 ,24824 ,33 ,482 ,171450 ,0 ,7244 ,229759 
2026년,01월,TWB,TW,티웨이항공,국제,일본,일본,KIX,출발,부정기,여객,11 ,1962 ,6 ,8 ,0 ,0 ,0 ,16761 
2026년,01월,TWB,TW,티웨이항공,국제,일본,일본,KMJ,도착,정기,여객,31 ,4595 ,21 ,63 ,0 ,0 ,0 ,54216 
2026년,01월,TWB,TW,티웨이항공,국제,일본,일본,KMJ,출발,정기,여객,31 ,5249 ,15 ,35 ,0 ,0 ,0 ,55644 
2026년,01월,TWB,TW,티웨이항공,국제,일본,일본,NRT,도착,정기,여객,118 ,23346 ,22 ,1888 ,52636 ,0 ,0 ,288405 
2026년,01월,TWB,TW,티웨이항공,국제,일본,일본,NRT,도착,부정기,여객,3 ,426 ,1 ,39 ,0 ,0 ,0 ,4844 
2026년,01월,TWB,TW,티웨이항공,국제,일본,일본,NRT,출발,정기,여객,118 ,25965 ,35 ,753 ,175331 ,0 ,6355 ,255963 
2026년,01월,TWB,TW,티웨이항공,국제,일본,일본,OKA,도착,정기,여객,48 ,8280 ,162 ,146 ,0 ,0 ,0 ,89761 
2026년,01월,TWB,TW,티웨이항공,국제,일본,일본,OKA,출발,정기,여객,48 ,8632 ,153 ,47 ,0 ,0 ,0 ,77006 
2026년,01월,TWB,TW,티웨이항공,국제,중국,중국,HAK,도착,정기,여객,9 ,1029 ,0 ,0 ,0 ,0 ,0 ,19986 
2026년,01월,TWB,TW,티웨이항공,국제,중국,중국,HAK,출발,정기,여객,9 ,1117 ,0 ,0 ,0 ,0 ,0 ,20577 
2026년,01월,TWB,TW,티웨이항공,국제,중국,중국,SHE,도착,정기,여객,9 ,1168 ,0 ,132 ,0 ,0 ,0 ,15151 
2026년,01월,TWB,TW,티웨이항공,국제,중국,중국,SHE,출발,정기,여객,9 ,1027 ,2 ,96 ,0 ,0 ,0 ,11606 
2026년,01월,TWB,TW,티웨이항공,국제,중국,중국,SYX,도착,정기,여객,9 ,1125 ,3 ,0 ,0 ,0 ,0 ,18245 
2026년,01월,TWB,TW,티웨이항공,국제,중국,중국,SYX,출발,정기,여객,9 ,953 ,1 ,0 ,0 ,0 ,0 ,14117 
2026년,01월,TWB,TW,티웨이항공,국제,중국,중국,TAO,도착,정기,여객,31 ,4604 ,6 ,132 ,0 ,0 ,0 ,47052 
2026년,01월,TWB,TW,티웨이항공,국제,중국,중국,TAO,출발,정기,여객,31 ,4898 ,5 ,103 ,0 ,0 ,0 ,41980 
2026년,01월,TWB,TW,티웨이항공,국제,동북아,대만,KHH,도착,정기,여객,31 ,5490 ,13 ,8 ,0 ,0 ,0 ,65812 
2026년,01월,TWB,TW,티웨이항공,국제,동북아,대만,KHH,출발,정기,여객,31 ,5229 ,14 ,4 ,0 ,0 ,0 ,65387 
2026년,01월,TWB,TW,티웨이항공,국제,동북아,대만,RMQ,도착,정기,여객,31 ,5221 ,19 ,97 ,0 ,0 ,0 ,61939 
2026년,01월,TWB,TW,티웨이항공,국제,동북아,대만,RMQ,출발,정기,여객,31 ,5108 ,19 ,16 ,0 ,0 ,0 ,72006 
2026년,01월,TWB,TW,티웨이항공,국제,동북아,홍콩,HKG,도착,정기,여객,31 ,9280 ,9 ,319 ,253688 ,0 ,0 ,101573 
2026년,01월,TWB,TW,티웨이항공,국제,동북아,홍콩,HKG,출발,정기,여객,31 ,10216 ,15 ,122 ,159754 ,0 ,0 ,128685 
2026년,01월,TWB,TW,티웨이항공,국제,동남아,라오스,VTE,도착,정기,여객,31 ,5162 ,6 ,276 ,1001 ,0 ,0 ,65956 
2026년,01월,TWB,TW,티웨이항공,국제,동남아,라오스,VTE,출발,정기,여객,31 ,5395 ,5 ,150 ,0 ,0 ,0 ,67112 
2026년,01월,TWB,TW,티웨이항공,국제,동남아,말레이시아,BKI,도착,정기,여객,31 ,5137 ,11 ,59 ,0 ,0 ,0 ,61401 
2026년,01월,TWB,TW,티웨이항공,국제,동남아,말레이시아,BKI,출발,정기,여객,31 ,5183 ,9 ,125 ,0 ,0 ,0 ,58998 
2026년,01월,TWB,TW,티웨이항공,국제,동남아,베트남,CXR,도착,정기,여객,31 ,9508 ,64 ,105 ,0 ,0 ,0 ,118347 
2026년,01월,TWB,TW,티웨이항공,국제,동남아,베트남,CXR,출발,정기,여객,31 ,9860 ,56 ,56 ,0 ,0 ,0 ,97524 
2026년,01월,TWB,TW,티웨이항공,국제,동남아,베트남,DAD,도착,정기,여객,93 ,15529 ,47 ,463 ,146392 ,0 ,0 ,179991 
2026년,01월,TWB,TW,티웨이항공,국제,동남아,베트남,DAD,출발,정기,여객,93 ,16411 ,46 ,241 ,3996 ,0 ,0 ,142588 
2026년,01월,TWB,TW,티웨이항공,국제,동남아,베트남,HAN,도착,부정기,여객,31 ,4946 ,7 ,20 ,20335 ,0 ,0 ,54869 
2026년,01월,TWB,TW,티웨이항공,국제,동남아,베트남,HAN,출발,부정기,여객,31 ,5715 ,11 ,64 ,0 ,0 ,0 ,60070 
2026년,01월,TWB,TW,티웨이항공,국제,동남아,베트남,PQC,도착,부정기,여객,24 ,3161 ,11 ,4 ,0 ,0 ,0 ,36381 
2026년,01월,TWB,TW,티웨이항공,국제,동남아,베트남,PQC,출발,부정기,여객,25 ,3824 ,17 ,2 ,0 ,0 ,0 ,35832 
2026년,01월,TWB,TW,티웨이항공,국제,동남아,싱가포르,SIN,도착,정기,여객,31 ,6675 ,17 ,64 ,147105 ,0 ,6179 ,81655 
2026년,01월,TWB,TW,티웨이항공,국제,동남아,싱가포르,SIN,출발,정기,여객,31 ,7377 ,27 ,35 ,225192 ,0 ,0 ,109178 
2026년,01월,TWB,TW,티웨이항공,국제,동남아,태국,BKK,도착,정기,여객,31 ,5544 ,16 ,144 ,26122 ,0 ,11424 ,69333 
2026년,01월,TWB,TW,티웨이항공,국제,동남아,태국,BKK,출발,정기,여객,31 ,6905 ,22 ,345 ,108254 ,0 ,0 ,91457 
2026년,01월,TWB,TW,티웨이항공,국제,동남아,태국,CNX,도착,정기,여객,30 ,4540 ,11 ,118 ,0 ,0 ,0 ,57969 
2026년,01월,TWB,TW,티웨이항공,국제,동남아,태국,CNX,출발,정기,여객,31 ,5177 ,9 ,238 ,0 ,0 ,0 ,62685 
2026년,01월,TWB,TW,티웨이항공,국제,동남아,필리핀,CEB,도착,정기,여객,31 ,6536 ,73 ,203 ,0 ,0 ,0 ,74973 
2026년,01월,TWB,TW,티웨이항공,국제,동남아,필리핀,CEB,출발,정기,여객,31 ,6760 ,72 ,50 ,0 ,0 ,0 ,70195 
2026년,01월,TWB,TW,티웨이항공,국제,동남아,필리핀,KLO,도착,정기,여객,31 ,5126 ,14 ,16 ,0 ,0 ,0 ,60212 
2026년,01월,TWB,TW,티웨이항공,국제,동남아,필리핀,KLO,출발,정기,여객,31 ,5215 ,11 ,8 ,0 ,0 ,0 ,54934 
2026년,01월,TWB,TW,티웨이항공,국제,미주,캐나다,YVR,도착,정기,여객,17 ,1844 ,7 ,38 ,3378 ,0 ,0 ,34363 
2026년,01월,TWB,TW,티웨이항공,국제,미주,캐나다,YVR,출발,정기,여객,18 ,2857 ,9 ,916 ,98935 ,0 ,0 ,72783 
2026년,01월,TWB,TW,티웨이항공,국제,대양주,호주,SYD,도착,정기,여객,22 ,5115 ,19 ,336 ,40798 ,0 ,0 ,97387 
2026년,01월,TWB,TW,티웨이항공,국제,대양주,호주,SYD,출발,정기,여객,22 ,6393 ,19 ,641 ,107713 ,0 ,0 ,122127 
2026년,01월,TWB,TW,티웨이항공,국제,대양주,사이판,SPN,도착,정기,여객,31 ,4058 ,22 ,223 ,0 ,0 ,0 ,54281 
2026년,01월,TWB,TW,티웨이항공,국제,대양주,사이판,SPN,도착,부정기,여객,9 ,1400 ,7 ,13 ,0 ,0 ,0 ,16989 
2026년,01월,TWB,TW,티웨이항공,국제,대양주,사이판,SPN,출발,정기,여객,31 ,4320 ,25 ,180 ,0 ,0 ,0 ,61282 
2026년,01월,TWB,TW,티웨이항공,국제,대양주,사이판,SPN,출발,부정기,여객,9 ,1532 ,11 ,7 ,0 ,0 ,0 ,16175 
2026년,01월,TWB,TW,티웨이항공,국제,유럽,독일,FRA,도착,정기,여객,21 ,3064 ,4 ,88 ,221333 ,0 ,0 ,48558 
2026년,01월,TWB,TW,티웨이항공,국제,유럽,독일,FRA,출발,정기,여객,20 ,3942 ,9 ,391 ,29497 ,0 ,0 ,73972 
2026년,01월,TWB,TW,티웨이항공,국제,유럽,스페인,BCN,도착,정기,여객,18 ,4080 ,2 ,96 ,188635 ,0 ,0 ,76833 
2026년,01월,TWB,TW,티웨이항공,국제,유럽,스페인,BCN,출발,정기,여객,18 ,4131 ,1 ,97 ,110772 ,0 ,0 ,66959 
2026년,01월,TWB,TW,티웨이항공,국제,유럽,이탈리아,FCO,도착,정기,여객,18 ,4467 ,6 ,73 ,78752 ,0 ,0 ,79599 
2026년,01월,TWB,TW,티웨이항공,국제,유럽,이탈리아,FCO,출발,정기,여객,17 ,4724 ,3 ,78 ,133299 ,0 ,0 ,75836 
2026년,01월,TWB,TW,티웨이항공,국제,유럽,프랑스,CDG,도착,정기,여객,22 ,3289 ,3 ,185 ,141680 ,0 ,0 ,59206 
2026년,01월,TWB,TW,티웨이항공,국제,유럽,프랑스,CDG,출발,정기,여객,22 ,4185 ,3 ,262 ,31308 ,0 ,0 ,74802 
2026년,01월,TWB,TW,티웨이항공,국제,유럽,우즈베키스탄,TAS,도착,정기,여객,9 ,1263 ,13 ,395 ,0 ,0 ,0 ,70121 
2026년,01월,TWB,TW,티웨이항공,국제,유럽,우즈베키스탄,TAS,출발,정기,여객,9 ,1445 ,7 ,371 ,1303 ,0 ,0 ,91253 
2026년,01월,TWB,TW,티웨이항공,국제,유럽,키르기즈스탄,BSZ,도착,정기,여객,8 ,693 ,6 ,85 ,904 ,0 ,0 ,12644 
2026년,01월,TWB,TW,티웨이항공,국제,유럽,키르기즈스탄,BSZ,출발,정기,여객,9 ,966 ,10 ,173 ,8583 ,0 ,118 ,20091 
2026년,01월,TWB,TW,티웨이항공,국제,기타,방글라데시,DAC,도착,부정기,여객,4 ,472 ,5 ,0 ,0 ,0 ,0 ,14359 
2026년,01월,TWB,TW,티웨이항공,국제,기타,방글라데시,DAC,출발,부정기,여객,4 ,403 ,13 ,0 ,0 ,0 ,0 ,19179 
2026년,01월,TZP,ZG,집에어 도쿄,국제,일본,일본,NRT,도착,정기,여객,31 ,7477 ,15 ,4 ,246561 ,0 ,1935 ,49998 
2026년,01월,TZP,ZG,집에어 도쿄,국제,일본,일본,NRT,도착,부정기,여객,10 ,2554 ,2 ,0 ,8728 ,0 ,0 ,17325 
2026년,01월,TZP,ZG,집에어 도쿄,국제,일본,일본,NRT,출발,정기,여객,31 ,7537 ,28 ,4 ,138346 ,0 ,19976 ,71228 
2026년,01월,TZP,ZG,집에어 도쿄,국제,일본,일본,NRT,출발,부정기,여객,10 ,2754 ,2 ,0 ,0 ,0 ,0 ,23903 
2026년,01월,UAE,EK,에미리트항공,국제,중동,아랍에미리트,DXB,도착,정기,여객,44 ,15921 ,26 ,113 ,436793 ,0 ,838 ,312435 
2026년,01월,UAE,EK,에미리트항공,국제,중동,아랍에미리트,DXB,출발,정기,여객,43 ,17440 ,38 ,236 ,499844 ,0 ,0 ,369249 
2026년,01월,UAL,UA,유나이티드항공,국제,미주,미국,SFO,도착,정기,여객,60 ,10067 ,44 ,1375 ,257140 ,0 ,33837 ,269343 
2026년,01월,UAL,UA,유나이티드항공,국제,미주,미국,SFO,출발,정기,여객,60 ,12739 ,44 ,1811 ,936968 ,0 ,12848 ,392963 
2026년,01월,UBA,UB,미얀마 항공,국제,동남아,미얀마,RGN,도착,부정기,여객,2 ,215 ,0 ,0 ,2160 ,0 ,0 ,5929 
2026년,01월,UBA,UB,미얀마 항공,국제,동남아,미얀마,RGN,출발,부정기,여객,2 ,24 ,0 ,0 ,2395 ,0 ,1993 ,783 
2026년,01월,UPS,5X,유피에스항공,국제,일본,일본,KIX,출발,정기,화물,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
2026년,01월,UPS,5X,유피에스항공,국제,일본,일본,NRT,도착,정기,화물,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
2026년,01월,UPS,5X,유피에스항공,국제,중국,중국,CGO,도착,정기,화물,0 ,0 ,0 ,0 ,40436 ,0 ,0 ,0 
2026년,01월,UPS,5X,유피에스항공,국제,중국,중국,CGO,출발,정기,화물,0 ,0 ,0 ,0 ,149910 ,0 ,0 ,0 
2026년,01월,UPS,5X,유피에스항공,국제,중국,중국,PVG,도착,정기,화물,0 ,0 ,0 ,0 ,118839 ,0 ,0 ,0 
2026년,01월,UPS,5X,유피에스항공,국제,중국,중국,SZX,도착,정기,화물,0 ,0 ,0 ,0 ,564407 ,0 ,0 ,0 
2026년,01월,UPS,5X,유피에스항공,국제,중국,중국,SZX,출발,정기,화물,0 ,0 ,0 ,0 ,285128 ,0 ,0 ,0 
2026년,01월,UPS,5X,유피에스항공,국제,동북아,대만,TPE,도착,부정기,화물,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
2026년,01월,UPS,5X,유피에스항공,국제,동북아,대만,TPE,출발,정기,화물,0 ,0 ,0 ,0 ,119300 ,0 ,0 ,0 
2026년,01월,UPS,5X,유피에스항공,국제,동북아,대만,TPE,출발,부정기,화물,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
2026년,01월,UPS,5X,유피에스항공,국제,동북아,홍콩,HKG,도착,부정기,화물,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
2026년,01월,UPS,5X,유피에스항공,국제,동북아,홍콩,HKG,출발,정기,화물,0 ,0 ,0 ,0 ,108180 ,0 ,0 ,0 
2026년,01월,UPS,5X,유피에스항공,국제,동남아,베트남,HAN,도착,정기,화물,0 ,0 ,0 ,0 ,24681 ,0 ,0 ,0 
2026년,01월,UPS,5X,유피에스항공,국제,동남아,베트남,SGN,도착,부정기,화물,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
2026년,01월,UPS,5X,유피에스항공,국제,동남아,싱가포르,SIN,도착,정기,화물,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
2026년,01월,UPS,5X,유피에스항공,국제,미주,미국,ANC,도착,정기,화물,61 ,0 ,0 ,0 ,217263 ,0 ,0 ,0 
2026년,01월,UPS,5X,유피에스항공,국제,미주,미국,ANC,출발,정기,화물,82 ,0 ,0 ,0 ,1016016 ,0 ,0 ,0 
2026년,01월,UPS,5X,유피에스항공,국제,미주,미국,ANC,출발,부정기,화물,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
2026년,01월,UPS,5X,유피에스항공,국제,미주,미국,EWR,출발,정기,화물,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
2026년,01월,UPS,5X,유피에스항공,국제,미주,미국,ONT,도착,정기,화물,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
2026년,01월,UPS,5X,유피에스항공,국제,미주,미국,SDF,도착,정기,화물,62 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
2026년,01월,UPS,5X,유피에스항공,국제,미주,미국,SDF,도착,부정기,화물,8 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
2026년,01월,UPS,5X,유피에스항공,국제,미주,미국,SDF,출발,정기,화물,39 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
2026년,01월,UPS,5X,유피에스항공,국제,미주,미국,SDF,출발,부정기,화물,8 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
2026년,01월,UPS,5X,유피에스항공,국제,대양주,호주,SYD,도착,정기,화물,0 ,0 ,0 ,0 ,45355 ,0 ,0 ,0 
2026년,01월,UPS,5X,유피에스항공,국제,대양주,하와이,HNL,도착,정기,화물,0 ,0 ,0 ,0 ,427 ,0 ,0 ,0 
